id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1331282832971460614,1331282832971460614,2020-11-24 17:05:36 GMT,2020-11-24,17:05:36,0,1197840684818022403,carbonwatchdog,Carbon Watchdog 🌱🐾♻️🐾⚡,,"Latest #RenewableEnergy totals, from 2019:  California: 120 Terawatt hours USA: 1,600 China: 1,800 Germany: 588 UK: 277  Total global fossil fuels &amp; renewables: 150,000    https://t.co/DegG4ZHU3l   https://t.co/hb17R9RE06 #EnergyTransition #RenewableEnergy #ClimateAction  https://t.co/KfYapvW2GA",en,[],"['https://www.eia.gov/todayinenergy/detail.php?id=45996', 'https://www.statista.com/statistics/237090/renewable-energy-consumption-of-the-top-15-countries/']",['https://pbs.twimg.com/media/Enml3LkXUAAyDne.png'],1,3,1,"['renewableenergy', 'energytransition', 'renewableenergy', 'climateaction']",[],https://twitter.com/carbonwatchdog/status/1331282832971460614,False,,1,https://pbs.twimg.com/media/Enml3LkXUAAyDne.png,London,,,,,,[],,,,
1331271068644995073,1331227405298655232,2020-11-24 16:18:51 GMT,2020-11-24,16:18:51,0,1113920648,notacunningplan,Steven Baker,,"@Jacob_A_Pearce @Telegraph Renewable needs initial  investment which makes it expensive now. But, ok. What you going to do when fossil fuels run out ??",en,[],[],[],2,0,0,[],[],https://twitter.com/notacunningplan/status/1331271068644995073,False,,0,,London,,,,,,"[{'screen_name': 'Jacob_A_Pearce', 'name': 'Jacob Pearce', 'id': '835299826157891586'}, {'screen_name': 'Telegraph', 'name': 'The Telegraph', 'id': '16343974'}]",,,,
1331270707188293634,1331261480679956482,2020-11-24 16:17:25 GMT,2020-11-24,16:17:25,0,1065278266016182272,virgil_like,LikeAVirgil 🔴🇪🇺,,@IvankaTrump @EPA This is a result of covid not Trump....who I may add has shelved 100 environmental measures bought in by Obama administration whilst Trump continues to push fossil fuels.,en,[],[],[],0,0,1,[],[],https://twitter.com/virgil_like/status/1331270707188293634,False,,0,,London,,,,,,"[{'screen_name': 'IvankaTrump', 'name': 'Ivanka Trump', 'id': '52544275'}, {'screen_name': 'EPA', 'name': 'U.S. EPA', 'id': '14615871'}]",,,,
1331258885596917762,1331258885596917762,2020-11-24 15:30:26 GMT,2020-11-24,15:30:26,0,2620095853,desmoguk,DeSmog UK,,"In some cases, the pesticides companies’ strategies actually reinforce reliance on pesticides and the fossil fuels used to make them, while trapping farmers in debt, critics argue.  https://t.co/WC1rmbY5Oi",en,[],['https://buff.ly/3pJbyc8'],[],0,3,4,[],[],https://twitter.com/DeSmogUK/status/1331258885596917762,False,,0,,London,,,,,,[],,,,
1331241610387066880,1326917249890979847,2020-11-24 14:21:47 GMT,2020-11-24,14:21:47,0,1270325631411240964,ashbyjudd,Bobby Ashby-Hawkins,,@Shell_UKLtd @Shell and the burning of fossil fuels thingy ?,en,[],[],[],0,0,0,[],[],https://twitter.com/AshbyJudd/status/1331241610387066880,False,,0,,London,,,,,,"[{'screen_name': 'Shell_UKLtd', 'name': 'Shell UK', 'id': '928974027548479490'}, {'screen_name': 'Shell', 'name': 'Shell', 'id': '20663500'}]",,,,
1331230584371351555,1331230584371351555,2020-11-24 13:37:59 GMT,2020-11-24,13:37:59,0,889226176685891585,jean_missinhoun,Jean Missinhoun,,Oil is Dead...But Not Forever: Shell may permanently shut Louisiana refinery next week. (Source: Reuters)   #FossilFuels #TheFutureIsGreen #GreenEnergy #Shell  https://t.co/FCAKV5M4Cz,en,[],[],['https://pbs.twimg.com/media/Enl685OXcAACJpE.jpg'],0,0,0,"['fossilfuels', 'thefutureisgreen', 'greenenergy', 'shell']",[],https://twitter.com/jean_missinhoun/status/1331230584371351555,False,,1,https://pbs.twimg.com/media/Enl685OXcAACJpE.jpg,London,,,,,,[],,,,
1331212144319336450,1331212144319336450,2020-11-24 12:24:42 GMT,2020-11-24,12:24:42,0,1171104521835229184,clim8invest,Clim8 Invest,,"""The trends are alarming. We have seen that G20 countries and the world’s largest economies have pledged $251 billion to fossil fuels, which represents 53% of all public money committed to the energy sector. We need to turn this ship around."" @vcorkal #MockCop26",en,"[{'screen_name': 'vcorkal', 'name': 'vanessa corkal', 'id': '3222917206'}]",[],[],0,1,2,['mockcop26'],[],https://twitter.com/clim8invest/status/1331212144319336450,False,,0,,London,,,,,,[],,,,
1331209049019461634,1331209049019461634,2020-11-24 12:12:24 GMT,2020-11-24,12:12:24,0,1266352689514000385,kittyhawk681,Kittyhawk,,"Promoted by Shell, which is still funding fossil fuels. Greenwashing. This is a tiny fraction of where their investments go.",en,[],[],[],0,0,0,[],[],https://twitter.com/Kittyhawk681/status/1331209049019461634,False,https://twitter.com/Shell_UKLtd/status/1326917249890979847,0,,London,,,,,,[],,,,
1331195007055900672,1331195007055900672,2020-11-24 11:16:36 GMT,2020-11-24,11:16:36,0,889226176685891585,jean_missinhoun,Jean Missinhoun,,"Oil is Dead...But Not Forever: Oil hits highest since March, spurred by vaccine hopes (Source: Reuters)   #TheFutureIsGreen #GreenEnergy #FossilFuels  https://t.co/empaUGjTXR",en,[],[],['https://pbs.twimg.com/media/EnlatESWMAA5_wV.jpg'],0,0,0,"['thefutureisgreen', 'greenenergy', 'fossilfuels']",[],https://twitter.com/jean_missinhoun/status/1331195007055900672,False,,1,https://pbs.twimg.com/media/EnlatESWMAA5_wV.jpg,London,,,,,,[],,,,
1331191136950620160,1331191136950620160,2020-11-24 11:01:14 GMT,2020-11-24,11:01:14,0,3252157690,imperialchemeng,Imperial ChemEng,,"Our researchers have developed an ultrathin membrane which can produce biofuels at a lower cost and a higher productivity rate, and could make them a cost-effective alternative to fossil fuels  https://t.co/f0RxGSuRHr",en,[],['http://ow.ly/KhgY50Ct4Lo'],[],0,3,6,[],[],https://twitter.com/ImperialChemEng/status/1331191136950620160,False,,0,,London,,,,,,[],,,,
